series_id        	year	period	       value	footnote_codes
CWSR0000SA0      	1997	M08	      157.80	
CWSR0000SA0      	1997	M09	      158.20	
CWSR0000SA0      	1997	M10	      158.40	
CWSR0000SA0      	1997	M11	      158.60	
CWSR0000SA0      	1997	M12	      158.60	
CWSR0000SA0      	1998	M01	      158.80	
CWSR0000SA0      	1998	M02	      158.70	
CWSR0000SA0      	1998	M03	      158.70	
CWSR0000SA0      	1998	M04	      158.80	
CWSR0000SA0      	1998	M05	      159.30	
CWSR0000SA0      	1998	M06	      159.50	
CWSR0000SA0      	1998	M07	      159.80	
CWSR0000SA0      	1998	M08	      160.00	
CWSR0000SA0      	1998	M09	      160.10	
CWSR0000SA0      	1998	M10	      160.50	
CWSR0000SA0      	1998	M11	      160.70	
CWSR0000SA0      	1998	M12	      161.10	
CWSR0000SA0      	1999	M01	      161.40	
CWSR0000SA0      	1999	M02	      161.30	
CWSR0000SA0      	1999	M03	      161.40	
CWSR0000SA0      	1999	M04	      162.40	
CWSR0000SA0      	1999	M05	      162.60	
CWSR0000SA0      	1999	M06	      162.60	
CWSR0000SA0      	1999	M07	      163.30	
CWSR0000SA0      	1999	M08	      163.80	
CWSR0000SA0      	1999	M09	      164.60	
CWSR0000SA0      	1999	M10	      164.90	
CWSR0000SA0      	1999	M11	      165.10	
CWSR0000SA0      	1999	M12	      165.60	
CWSR0000SA0      	2000	M01	      166.00	
CWSR0000SA0      	2000	M02	      166.70	
CWSR0000SA0      	2000	M03	      167.80	
CWSR0000SA0      	2000	M04	      167.60	
CWSR0000SA0      	2000	M05	      167.90	
CWSR0000SA0      	2000	M06	      169.00	
CWSR0000SA0      	2000	M07	      169.50	
CWSR0000SA0      	2000	M08	      169.30	
CWSR0000SA0      	2000	M09	      170.30	
CWSR0000SA0      	2000	M10	      170.50	
CWSR0000SA0      	2000	M11	      170.80	
CWSR0000SA0      	2000	M12	      171.20	
CWSR0000SA0      	2001	M01	      172.20	
CWSR0000SA0      	2001	M02	      172.50	
CWSR0000SA0      	2001	M03	      172.60	
CWSR0000SA0      	2001	M04	      173.00	
CWSR0000SA0      	2001	M05	      174.00	
CWSR0000SA0      	2001	M06	      174.20	
CWSR0000SA0      	2001	M07	      173.80	
CWSR0000SA0      	2001	M08	      173.80	
CWSR0000SA0      	2001	M09	      174.70	
CWSR0000SA0      	2001	M10	      173.90	
CWSR0000SA0      	2001	M11	      173.70	
CWSR0000SA0      	2001	M12	      173.40	
CWSR0000SA0      	2002	M01	       173.7	
CWSR0000SA0      	2002	M02	       173.9	
CWSR0000SA0      	2002	M03	       174.5	
CWSR0000SA0      	2002	M04	       175.4	
CWSR0000SA0      	2002	M05	       175.5	
CWSR0000SA0      	2002	M06	       175.7	
CWSR0000SA0      	2002	M07	       176.1	
CWSR0000SA0      	2002	M08	       176.6	
CWSR0000SA0      	2002	M09	       176.8	
CWSR0000SA0      	2002	M10	       177.2	
CWSR0000SA0      	2002	M11	       177.5	
CWSR0000SA0      	2002	M12	       177.7	
CWSR0000SA0      	2003	M01	       178.6	
CWSR0000SA0      	2003	M02	       179.7	
CWSR0000SA0      	2003	M03	       180.1	
CWSR0000SA0      	2003	M04	       179.2	
CWSR0000SA0      	2003	M05	       178.7	
CWSR0000SA0      	2003	M06	       178.9	
CWSR0000SA0      	2003	M07	       179.4	
CWSR0000SA0      	2003	M08	       180.3	
CWSR0000SA0      	2003	M09	       180.9	
CWSR0000SA0      	2003	M10	       180.6	
CWSR0000SA0      	2003	M11	       180.6	
CWSR0000SA0      	2003	M12	       181.0	
CWSR0000SA0      	2004	M01	       181.9	
CWSR0000SA0      	2004	M02	       182.4	
CWSR0000SA0      	2004	M03	       182.7	
CWSR0000SA0      	2004	M04	       182.8	
CWSR0000SA0      	2004	M05	       183.8	
CWSR0000SA0      	2004	M06	       184.4	
CWSR0000SA0      	2004	M07	       184.6	
CWSR0000SA0      	2004	M08	       184.7	
CWSR0000SA0      	2004	M09	       185.3	
CWSR0000SA0      	2004	M10	       186.4	
CWSR0000SA0      	2004	M11	       187.4	
CWSR0000SA0      	2004	M12	       187.4	
CWSR0000SA0      	2005	M01	       187.2	
CWSR0000SA0      	2005	M02	       188.0	
CWSR0000SA0      	2005	M03	       188.6	
CWSR0000SA0      	2005	M04	       189.3	
CWSR0000SA0      	2005	M05	       189.1	
CWSR0000SA0      	2005	M06	       189.3	
CWSR0000SA0      	2005	M07	       190.6	
CWSR0000SA0      	2005	M08	       192.0	
CWSR0000SA0      	2005	M09	       195.1	
CWSR0000SA0      	2005	M10	       195.2	
CWSR0000SA0      	2005	M11	       193.7	
CWSR0000SA0      	2005	M12	       193.7	
CWSR0000SA0      	2006	M01	       195.1	
CWSR0000SA0      	2006	M02	       195.0	
CWSR0000SA0      	2006	M03	       195.3	
CWSR0000SA0      	2006	M04	       196.4	
CWSR0000SA0      	2006	M05	       197.0	
CWSR0000SA0      	2006	M06	       197.4	
CWSR0000SA0      	2006	M07	       198.6	
CWSR0000SA0      	2006	M08	       199.5	
CWSR0000SA0      	2006	M09	       198.3	
CWSR0000SA0      	2006	M10	       197.1	
CWSR0000SA0      	2006	M11	       197.2	
CWSR0000SA0      	2006	M12	       198.4	
CWSR0000SA0      	2007	M01	     198.613	
CWSR0000SA0      	2007	M02	     199.396	
CWSR0000SA0      	2007	M03	     200.650	
CWSR0000SA0      	2007	M04	     201.304	
CWSR0000SA0      	2007	M05	     202.275	
CWSR0000SA0      	2007	M06	     202.652	
CWSR0000SA0      	2007	M07	     203.049	
CWSR0000SA0      	2007	M08	     203.046	
CWSR0000SA0      	2007	M09	     204.015	
CWSR0000SA0      	2007	M10	     204.671	
CWSR0000SA0      	2007	M11	     206.479	
CWSR0000SA0      	2007	M12	     207.107	
CWSR0000SA0      	2008	M01	     207.931	
CWSR0000SA0      	2008	M02	     208.448	
CWSR0000SA0      	2008	M03	     209.169	
CWSR0000SA0      	2008	M04	     209.734	
CWSR0000SA0      	2008	M05	     211.094	
CWSR0000SA0      	2008	M06	     213.680	
CWSR0000SA0      	2008	M07	     215.384	
CWSR0000SA0      	2008	M08	     214.906	
CWSR0000SA0      	2008	M09	     215.100	
CWSR0000SA0      	2008	M10	     212.714	
CWSR0000SA0      	2008	M11	     207.952	
CWSR0000SA0      	2008	M12	     205.850	
CWSR0000SA0      	2009	M01	     206.496	
CWSR0000SA0      	2009	M02	     207.285	
CWSR0000SA0      	2009	M03	     207.049	
CWSR0000SA0      	2009	M04	     207.364	
CWSR0000SA0      	2009	M05	     207.808	
CWSR0000SA0      	2009	M06	     209.999	
CWSR0000SA0      	2009	M07	     209.971	
CWSR0000SA0      	2009	M08	     210.828	
CWSR0000SA0      	2009	M09	     211.286	
CWSR0000SA0      	2009	M10	     211.976	
CWSR0000SA0      	2009	M11	     212.886	
CWSR0000SA0      	2009	M12	     213.036	
CWSR0000SA0      	2010	M01	     213.353	
CWSR0000SA0      	2010	M02	     213.125	
CWSR0000SA0      	2010	M03	     213.233	
CWSR0000SA0      	2010	M04	     213.304	
CWSR0000SA0      	2010	M05	     213.148	
CWSR0000SA0      	2010	M06	     213.000	
CWSR0000SA0      	2010	M07	     213.476	
CWSR0000SA0      	2010	M08	     213.797	
CWSR0000SA0      	2010	M09	     214.187	
CWSR0000SA0      	2010	M10	     215.048	
CWSR0000SA0      	2010	M11	     215.625	
CWSR0000SA0      	2010	M12	     216.619	
CWSR0000SA0      	2011	M01	     217.468	
CWSR0000SA0      	2011	M02	     218.231	
CWSR0000SA0      	2011	M03	     219.548	
CWSR0000SA0      	2011	M04	     220.797	
CWSR0000SA0      	2011	M05	     221.600	
CWSR0000SA0      	2011	M06	     221.466	
CWSR0000SA0      	2011	M07	     222.057	
CWSR0000SA0      	2011	M08	     222.778	
CWSR0000SA0      	2011	M09	     223.379	
CWSR0000SA0      	2011	M10	     223.481	
CWSR0000SA0      	2011	M11	     223.957	
CWSR0000SA0      	2011	M12	     223.886	
CWSR0000SA0      	2012	M01	     224.494	
CWSR0000SA0      	2012	M02	     225.107	
CWSR0000SA0      	2012	M03	     225.661	
CWSR0000SA0      	2012	M04	     226.024	
CWSR0000SA0      	2012	M05	     225.357	
CWSR0000SA0      	2012	M06	     224.997	
CWSR0000SA0      	2012	M07	     224.940	
CWSR0000SA0      	2012	M08	     226.434	
CWSR0000SA0      	2012	M09	     227.697	
CWSR0000SA0      	2012	M10	     228.400	
CWSR0000SA0      	2012	M11	     227.844	
CWSR0000SA0      	2012	M12	     227.671	
CWSR0000SA0      	2013	M01	     228.112	
CWSR0000SA0      	2013	M02	     229.633	
CWSR0000SA0      	2013	M03	     228.765	
CWSR0000SA0      	2013	M04	     228.132	
CWSR0000SA0      	2013	M05	     228.255	
CWSR0000SA0      	2013	M06	     228.842	
CWSR0000SA0      	2013	M07	     229.209	
CWSR0000SA0      	2013	M08	     229.788	
CWSR0000SA0      	2013	M09	     229.770	
CWSR0000SA0      	2013	M10	     229.920	
CWSR0000SA0      	2013	M11	     230.375	
CWSR0000SA0      	2013	M12	     231.006	
CWSR0000SA0      	2014	M01	     231.649	
CWSR0000SA0      	2014	M02	     231.898	
CWSR0000SA0      	2014	M03	     232.303	
CWSR0000SA0      	2014	M04	     232.768	
CWSR0000SA0      	2014	M05	     233.120	
CWSR0000SA0      	2014	M06	     233.416	
CWSR0000SA0      	2014	M07	     233.573	
CWSR0000SA0      	2014	M08	     233.477	
CWSR0000SA0      	2014	M09	     233.433	
CWSR0000SA0      	2014	M10	     233.208	
CWSR0000SA0      	2014	M11	     232.591	
CWSR0000SA0      	2014	M12	     231.494	
CWSR0000SA0      	2015	M01	     229.498	
CWSR0000SA0      	2015	M02	     230.264	
CWSR0000SA0      	2015	M03	     230.948	
CWSR0000SA0      	2015	M04	     231.118	
CWSR0000SA0      	2015	M05	     232.035	
CWSR0000SA0      	2015	M06	     232.720	
CWSR0000SA0      	2015	M07	     233.021	
CWSR0000SA0      	2015	M08	     232.967	
CWSR0000SA0      	2015	M09	     232.092	
CWSR0000SA0      	2015	M10	     232.262	
CWSR0000SA0      	2015	M11	     232.491	
CWSR0000SA0      	2015	M12	     232.088	
CWSR0000SA0      	2016	M01	     231.862	
CWSR0000SA0      	2016	M02	     231.279	
CWSR0000SA0      	2016	M03	     232.202	
CWSR0000SA0      	2016	M04	     233.163	
CWSR0000SA0      	2016	M05	     233.740	
CWSR0000SA0      	2016	M06	     234.419	
CWSR0000SA0      	2016	M07	     234.117	
CWSR0000SA0      	2016	M08	     234.480	
CWSR0000SA0      	2016	M09	     235.193	
CWSR0000SA0      	2016	M10	     235.776	
CWSR0000SA0      	2016	M11	     235.992	
CWSR0000SA0      	2016	M12	     236.654	
CWSR0000SA0      	2017	M01	     237.715	
CWSR0000SA0      	2017	M02	     238.014	
CWSR0000SA0      	2017	M03	     237.848	
CWSR0000SA0      	2017	M04	     238.053	
CWSR0000SA0      	2017	M05	     237.796	
CWSR0000SA0      	2017	M06	     237.927	
CWSR0000SA0      	2017	M07	     237.953	
CWSR0000SA0      	2017	M08	     239.005	
CWSR0000SA0      	2017	M09	     240.452	
CWSR0000SA0      	2017	M10	     240.539	
CWSR0000SA0      	2017	M11	     241.387	
CWSR0000SA0      	2017	M12	     241.903	
CWSR0000SA0      	2018	M01	     243.025	
CWSR0000SA0      	2018	M02	     243.683	
CWSR0000SA0      	2018	M03	     243.539	
CWSR0000SA0      	2018	M04	     244.258	
CWSR0000SA0      	2018	M05	     244.816	
CWSR0000SA0      	2018	M06	     245.079	
CWSR0000SA0      	2018	M07	     245.270	
CWSR0000SA0      	2018	M08	     245.780	
CWSR0000SA0      	2018	M09	     246.246	
CWSR0000SA0      	2018	M10	     246.943	
CWSR0000SA0      	2018	M11	     246.567	
CWSR0000SA0      	2018	M12	     246.439	
CWSR0000SA0      	2019	M01	     246.261	
CWSR0000SA0      	2019	M02	     246.897	
CWSR0000SA0      	2019	M03	     247.796	
CWSR0000SA0      	2019	M04	     248.964	
CWSR0000SA0      	2019	M05	     248.920	
CWSR0000SA0      	2019	M06	     248.620	
CWSR0000SA0      	2019	M07	     249.243	
CWSR0000SA0      	2019	M08	     249.559	
CWSR0000SA0      	2019	M09	     249.968	
CWSR0000SA0      	2019	M10	     250.803	
CWSR0000SA0      	2019	M11	     251.288	
CWSR0000SA0      	2019	M12	     252.253	
CWSR0000SA0      	2020	M01	     252.537	
CWSR0000SA0      	2020	M02	     252.608	
CWSR0000SA0      	2020	M03	     251.379	
CWSR0000SA0      	2020	M04	     249.195	
CWSR0000SA0      	2020	M05	     248.942	
CWSR0000SA0      	2020	M06	     250.157	
CWSR0000SA0      	2020	M07	     251.727	
CWSR0000SA0      	2020	M08	     253.023	
CWSR0000SA0      	2020	M09	     253.726	
CWSR0000SA0      	2020	M10	     253.990	
CWSR0000SA0      	2020	M11	     254.459	
CWSR0000SA0      	2020	M12	     255.777	
CWSR0000SA0      	2021	M01	     256.485	
CWSR0000SA0      	2021	M02	     257.600	
CWSR0000SA0      	2021	M03	     258.967	
CWSR0000SA0      	2021	M04	     260.828	
CWSR0000SA0      	2021	M05	     262.766	
CWSR0000SA0      	2021	M06	     265.148	
CWSR0000SA0      	2021	M07	     266.400	
CWSR0000SA0      	2021	M08	     267.577	
CWSR0000SA0      	2021	M09	     268.772	
CWSR0000SA0      	2021	M10	     271.493	
CWSR0000SA0      	2021	M11	     273.863	
CWSR0000SA0      	2021	M12	     276.245	
CWSR0000SA0      	2022	M01	     278.001	
CWSR0000SA0      	2022	M02	     280.104	
CWSR0000SA0      	2022	M03	     283.169	
CWSR0000SA0      	2022	M04	     284.046	
CWSR0000SA0      	2022	M05	     286.781	
CWSR0000SA0      	2022	M06	     290.676	
CWSR0000SA0      	2022	M07	     290.253	
CWSR0000SA0      	2022	M08	     290.611	
CWSR0000SA0      	2022	M09	     291.562	
CWSR0000SA0      	2022	M10	     292.991	
CWSR0000SA0      	2022	M11	     293.452	
CWSR0000SA0      	2022	M12	     293.510	
CWSR0000SA0      	2023	M01	     295.116	
CWSR0000SA0      	2023	M02	     296.038	
CWSR0000SA0      	2023	M03	     295.999	
CWSR0000SA0      	2023	M04	     297.265	
CWSR0000SA0      	2023	M05	     297.393	
CWSR0000SA0      	2023	M06	     297.981	
CWUR0000AA0      	1913	M01	        29.4	
CWUR0000AA0      	1913	M02	        29.3	
CWUR0000AA0      	1913	M03	        29.3	
CWUR0000AA0      	1913	M04	        29.4	
CWUR0000AA0      	1913	M05	        29.2	
CWUR0000AA0      	1913	M06	        29.3	
CWUR0000AA0      	1913	M07	        29.6	
CWUR0000AA0      	1913	M08	        29.8	
CWUR0000AA0      	1913	M09	        29.9	
CWUR0000AA0      	1913	M10	        30.1	
CWUR0000AA0      	1913	M11	        30.2	
CWUR0000AA0      	1913	M12	        30.1	
CWUR0000AA0      	1913	M13	        29.7	
CWUR0000AA0      	1914	M01	        30.1	
CWUR0000AA0      	1914	M02	        29.8	
CWUR0000AA0      	1914	M03	        29.7	
CWUR0000AA0      	1914	M04	        29.4	
CWUR0000AA0      	1914	M05	        29.6	
CWUR0000AA0      	1914	M06	        29.8	
CWUR0000AA0      	1914	M07	        30.1	
CWUR0000AA0      	1914	M08	        30.5	
CWUR0000AA0      	1914	M09	        30.6	
CWUR0000AA0      	1914	M10	        30.4	
CWUR0000AA0      	1914	M11	        30.5	
CWUR0000AA0      	1914	M12	        30.4	
CWUR0000AA0      	1914	M13	        30.1	
CWUR0000AA0      	1915	M01	        30.3	
CWUR0000AA0      	1915	M02	        30.1	
CWUR0000AA0      	1915	M03	        29.8	
CWUR0000AA0      	1915	M04	        30.1	
CWUR0000AA0      	1915	M05	        30.2	
CWUR0000AA0      	1915	M06	        30.3	
CWUR0000AA0      	1915	M07	        30.3	
CWUR0000AA0      	1915	M08	        30.3	
CWUR0000AA0      	1915	M09	        30.4	
CWUR0000AA0      	1915	M10	        30.7	
CWUR0000AA0      	1915	M11	        30.9	
CWUR0000AA0      	1915	M12	        31.0	
CWUR0000AA0      	1915	M13	        30.4	
CWUR0000AA0      	1916	M01	        31.3	
CWUR0000AA0      	1916	M02	        31.3	
CWUR0000AA0      	1916	M03	        31.6	
CWUR0000AA0      	1916	M04	        31.9	
CWUR0000AA0      	1916	M05	        32.0	
CWUR0000AA0      	1916	M06	        32.4	
CWUR0000AA0      	1916	M07	        32.4	
CWUR0000AA0      	1916	M08	        32.8	
CWUR0000AA0      	1916	M09	        33.4	
CWUR0000AA0      	1916	M10	        33.8	
CWUR0000AA0      	1916	M11	        34.4	
CWUR0000AA0      	1916	M12	        34.6	
CWUR0000AA0      	1916	M13	        32.7	
CWUR0000AA0      	1917	M01	        35.0	
CWUR0000AA0      	1917	M02	        35.8	
CWUR0000AA0      	1917	M03	        36.0	
CWUR0000AA0      	1917	M04	        37.6	
CWUR0000AA0      	1917	M05	        38.4	
CWUR0000AA0      	1917	M06	        38.8	
CWUR0000AA0      	1917	M07	        38.4	
CWUR0000AA0      	1917	M08	        39.0	
CWUR0000AA0      	1917	M09	        39.7	
CWUR0000AA0      	1917	M10	        40.4	
CWUR0000AA0      	1917	M11	        40.5	
CWUR0000AA0      	1917	M12	        41.0	
CWUR0000AA0      	1917	M13	        38.4	
CWUR0000AA0      	1918	M01	        41.8	
CWUR0000AA0      	1918	M02	        42.2	
CWUR0000AA0      	1918	M03	        42.0	
CWUR0000AA0      	1918	M04	        42.5	
CWUR0000AA0      	1918	M05	        43.3	
CWUR0000AA0      	1918	M06	        44.1	
CWUR0000AA0      	1918	M07	        45.2	
CWUR0000AA0      	1918	M08	        46.0	
CWUR0000AA0      	1918	M09	        47.1	
CWUR0000AA0      	1918	M10	        47.9	
CWUR0000AA0      	1918	M11	        48.7	
CWUR0000AA0      	1918	M12	        49.4	
CWUR0000AA0      	1918	M13	        45.1	
CWUR0000AA0      	1919	M01	        49.5	
CWUR0000AA0      	1919	M02	        48.4	
CWUR0000AA0      	1919	M03	        49.0	
CWUR0000AA0      	1919	M04	        49.9	
CWUR0000AA0      	1919	M05	        50.6	
CWUR0000AA0      	1919	M06	        50.7	
CWUR0000AA0      	1919	M07	        52.1	
CWUR0000AA0      	1919	M08	        53.0	
CWUR0000AA0      	1919	M09	        53.3	
CWUR0000AA0      	1919	M10	        54.2	
CWUR0000AA0      	1919	M11	        55.5	
CWUR0000AA0      	1919	M12	        56.7	
CWUR0000AA0      	1919	M13	        51.8	
CWUR0000AA0      	1920	M01	        57.8	
CWUR0000AA0      	1920	M02	        58.5	
CWUR0000AA0      	1920	M03	        59.1	
CWUR0000AA0      	1920	M04	        60.8	
CWUR0000AA0      	1920	M05	        61.8	
CWUR0000AA0      	1920	M06	        62.7	
CWUR0000AA0      	1920	M07	        62.3	
CWUR0000AA0      	1920	M08	        60.7	
CWUR0000AA0      	1920	M09	        60.0	
CWUR0000AA0      	1920	M10	        59.7	
CWUR0000AA0      	1920	M11	        59.3	
CWUR0000AA0      	1920	M12	        58.0	
CWUR0000AA0      	1920	M13	        60.0	
CWUR0000AA0      	1921	M01	        57.0	
CWUR0000AA0      	1921	M02	        55.2	
CWUR0000AA0      	1921	M03	        54.8	
CWUR0000AA0      	1921	M04	        54.1	
CWUR0000AA0      	1921	M05	        53.1	
CWUR0000AA0      	1921	M06	        52.8	
CWUR0000AA0      	1921	M07	        52.9	
CWUR0000AA0      	1921	M08	        53.1	
CWUR0000AA0      	1921	M09	        52.5	
CWUR0000AA0      	1921	M10	        52.4	
CWUR0000AA0      	1921	M11	        52.1	
CWUR0000AA0      	1921	M12	        51.8	
CWUR0000AA0      	1921	M13	        53.6	
CWUR0000AA0      	1922	M01	        50.7	
CWUR0000AA0      	1922	M02	        50.6	
CWUR0000AA0      	1922	M03	        50.0	
CWUR0000AA0      	1922	M04	        50.0	
CWUR0000AA0      	1922	M05	        50.0	
CWUR0000AA0      	1922	M06	        50.1	
CWUR0000AA0      	1922	M07	        50.2	
CWUR0000AA0      	1922	M08	        49.7	
CWUR0000AA0      	1922	M09	        49.8	
CWUR0000AA0      	1922	M10	        50.1	
CWUR0000AA0      	1922	M11	        50.3	
CWUR0000AA0      	1922	M12	        50.5	
CWUR0000AA0      	1922	M13	        50.2	
CWUR0000AA0      	1923	M01	        50.3	
CWUR0000AA0      	1923	M02	        50.2	
CWUR0000AA0      	1923	M03	        50.4	
CWUR0000AA0      	1923	M04	        50.6	
CWUR0000AA0      	1923	M05	        50.7	
CWUR0000AA0      	1923	M06	        51.0	
CWUR0000AA0      	1923	M07	        51.5	
CWUR0000AA0      	1923	M08	        51.3	
CWUR0000AA0      	1923	M09	        51.6	
CWUR0000AA0      	1923	M10	        51.7	
CWUR0000AA0      	1923	M11	        51.8	
CWUR0000AA0      	1923	M12	        51.8	
CWUR0000AA0      	1923	M13	        51.1	
CWUR0000AA0      	1924	M01	        51.7	
CWUR0000AA0      	1924	M02	        51.5	
CWUR0000AA0      	1924	M03	        51.2	
CWUR0000AA0      	1924	M04	        51.0	
CWUR0000AA0      	1924	M05	        51.0	
CWUR0000AA0      	1924	M06	        51.0	
CWUR0000AA0      	1924	M07	        51.1	
CWUR0000AA0      	1924	M08	        51.0	
CWUR0000AA0      	1924	M09	        51.2	
CWUR0000AA0      	1924	M10	        51.4	
CWUR0000AA0      	1924	M11	        51.6	
CWUR0000AA0      	1924	M12	        51.7	
CWUR0000AA0      	1924	M13	        51.2	
CWUR0000AA0      	1925	M01	        51.8	
CWUR0000AA0      	1925	M02	        51.6	
CWUR0000AA0      	1925	M03	        51.7	
CWUR0000AA0      	1925	M04	        51.6	
CWUR0000AA0      	1925	M05	        51.8	
CWUR0000AA0      	1925	M06	        52.4	
CWUR0000AA0      	1925	M07	        53.1	
CWUR0000AA0      	1925	M08	        53.1	
CWUR0000AA0      	1925	M09	        52.9	
CWUR0000AA0      	1925	M10	        53.1	
CWUR0000AA0      	1925	M11	        54.0	
CWUR0000AA0      	1925	M12	        53.7	
CWUR0000AA0      	1925	M13	        52.5	
CWUR0000AA0      	1926	M01	        53.7	
CWUR0000AA0      	1926	M02	        53.5	
CWUR0000AA0      	1926	M03	        53.2	
CWUR0000AA0      	1926	M04	        53.7	
CWUR0000AA0      	1926	M05	        53.4	
CWUR0000AA0      	1926	M06	        53.0	
CWUR0000AA0      	1926	M07	        52.5	
CWUR0000AA0      	1926	M08	        52.2	
CWUR0000AA0      	1926	M09	        52.5	
CWUR0000AA0      	1926	M10	        52.7	
